Cell Line Name,VEGFA,SLC2A1,PGAM1,ENO1,LDHA,TPI1,P4HA1,MRPS17,CDKN3,ADM,NDRG1,TUBB6,ALDOA,MIF,ACOT7,MCTS1,PSRC1,PSMA7,ANLN,TUBA1B,MAD2L2,GPI,TUBA1C,MAP7D1,DDIT4,BNIP3,GAPDH,MRPL13,CHCHD2,YKT6,CORO1C,SEC61G,ANKRD37,ESRP1,PFKP,SHCBP1,KIF20A,SLC25A32,SLC16A1,MRPL15,KIF4A,LRRC42,PGK1,HK2,CA9,HILPDA,PNP,MRGBP,CTSV,UTP11,AK4,BuffaScore,Hypoxia
HT55,1.5208496504080753,5.639473364166176,5.991408466764788,6.442169428817073,5.094218472462867,5.887389876340391,1.0869778202200902,3.4620523187964327,3.264236151043547,1.5141222601707074,0.6986629998858842,0.5753123306874368,4.058829567849047,6.8312861284621516,1.9228897884772038,3.114367024952,1.6167919820815138,5.836471211257346,1.8439838440483267,6.613329054371054,2.4681488357384063,4.0658865149345385,5.3128426278153205,1.101753498800733,3.92283213947754,2.763411574470007,7.5075171721642056,3.668216399234946,8.320304149325612,3.3225462603074702,1.854940540807521,5.763373632275286,1.1088032114966264,2.854539752421722,0.992768430768924,1.2604558617320176,1.9140177374192158,1.9152021787710114,3.8314972679554073,4.290571850852079,2.7420062108667365,2.084744620868468,5.876867711225344,1.9385994553358568,0.43295940727610605,3.1647058401828,3.8223477575970355,4.555202633878297,4.116863757690899,3.020413302544186,0.5825560030140611,3.1647058401828,CNTR
RKO,1.059355277616421,1.6825732973475784,6.701456644616171,6.553206886230259,4.401334652832743,6.165822632857423,1.3641721839812098,4.242983516109694,2.999819651847895,0.9136075118230993,0.27301849440641585,0.3350585158161373,4.013660759399733,7.234258602828997,2.3365430755693706,2.4020984435713455,1.8095727473074228,6.679667754948074,1.7697717392494476,6.358980796532493,3.368457958589807,2.960206410140975,5.1255225331300664,1.414343729108759,0.6690267655096306,0.46466826700344427,7.378485612892321,5.273249449263128,8.199721415261733,3.5538870664073774,3.026800059343715,6.035969461668657,0.7166251458820306,0.003929267179360588,1.9445461403531559,1.994838294884221,1.230027299945476,2.996388746447621,2.773205156985566,5.624490864907794,2.184809238528292,2.1137004991647284,4.6984566318619905,2.3868109464722167,0.023846741954367662,3.0373822220030804,4.458693688163534,6.0430819818956625,1.6930222465786091,3.5866446638643827,2.1981012093248227,2.960206410140975,CNTR
NCIH650,3.4150555328541454,4.104336659814735,6.893645349905069,8.340376816913139,4.879297336916005,7.451467568155267,2.0087327365426018,3.9527994778999385,2.7050932197348923,0.7387678368001915,1.1488256679040258,4.415874534784508,5.568538864775396,8.74649192756085,3.292514062977725,3.0343666590708587,1.0682739388893927,5.687480666521759,1.8929140528392046,6.8529195851239955,3.678823113169646,3.9628755969169593,5.429615964201735,3.023118843331011,5.620684150707387,5.7608862427849115,9.335941867956388,3.0725958463549983,8.590530912829056,3.851142214598874,2.1758187156711863,6.4585413698057845,1.6825732973475784,0.03498399176019928,4.389968269310832,1.8774638154956185,2.9969051935771343,2.554588851677637,1.8923910259134034,5.649232222232656,3.4664096009998695,3.0236102151826456,7.2494317961161325,4.262032186244417,0.14186871631133674,2.2203299548795554,3.541328977045603,5.960233671694454,1.0885939232689887,3.6021717907533795,1.7328118720829429,3.6021717907533795,CNTR
HEC1A,1.5605193215443685,4.32000321796287,7.115997326194742,8.449169284641835,5.779675586711846,6.561546777441749,2.419153607751076,4.108942568660791,3.5278210223950333,0.7037651787934099,0.7921612484083309,4.51127826508303,5.393093267014792,7.711540793167192,3.4810875387293847,3.157274744662991,1.9413952834142758,6.209648311246554,3.6596611406649573,8.450587526726743,2.6900445467787137,4.86868095586259,6.012394856319065,2.5486263157147744,3.7527485914071335,5.538072502737853,8.522581531254831,3.375734538583156,8.645964589879979,4.146841388329271,2.759155833800272,6.262417049322509,0.9310526462825086,2.624207260613409,3.4039493642328646,2.915111102413487,3.758242253796621,2.2438721487468993,0.4032677223393011,5.107966785707874,3.848330825093853,4.01827808502435,6.259407010329304,2.587364990936461,0.0,2.171527106038814,3.937697489041464,5.246408087246385,3.76906643733323,3.8261925362366016,1.598126959919604,3.76906643733323,CASE
REH,0.24804899843720607,2.4854268271702415,7.020702203791045,8.163121303843111,5.164638805122922,5.6207818843416,1.0850361038557994,3.5987224996766214,2.8958842359515002,0.23878685958711648,0.07541853452125537,0.7745988287912139,4.539962956949309,8.004894596640444,3.831140232214782,3.522486254473023,2.3626317317015864,6.363667546101079,1.7160622747263248,8.440806891660694,4.039138393906958,3.972422359850614,5.137731203864175,2.806879229892755,2.62760683812965,4.115615931428109,8.899680171250306,3.240096218358786,8.508646529936765,3.792855352362489,1.6943523882621772,5.3509013067537365,0.6930222465786092,0.009151698369530266,3.4741115139424075,3.105294942839599,3.3311728793646704,2.389566811762726,3.440620047679168,5.3567307249402125,3.8649289722897877,3.288063200325316,6.378288662080668,3.3214471163728594,0.03327615487429864,3.425593577653059,3.575917361118149,5.759688488427289,0.04264433740849372,4.015782997240928,0.10097764772482092,3.4741115139424075,CNTR
HCT116,1.0126401807787704,4.860549026942701,7.809778845068317,8.609800508530288,5.728203975256042,6.955398055596628,1.820835412557609,4.02945288578697,2.9876846775667607,2.5058909297299574,1.4702331535209685,3.4868982143869096,5.75329352246129,7.218619740135011,3.676841811213285,3.305970520984386,1.6953086100379415,6.202450373184704,3.0627062400083838,8.193981135779731,3.089535814691678,4.859589595512134,6.578167191493441,2.2539892662307865,3.004800986263821,4.031659854308054,8.841460564299956,4.254637231676617,7.960581211353474,3.695357563908457,2.5614869307923134,5.800123352826528,0.5393656342810456,2.501960193153782,4.169925001442312,2.849427442161391,3.0703893278913976,3.4530785362903536,3.639087423340363,5.203592714207708,3.6900445467787137,4.005579639699847,6.1168934546895075,3.5012268123833197,0.023846741954367662,2.4783247114850275,3.854619083961035,5.870118083965933,2.9891390073682333,4.625270489374693,2.985272714253447,3.6900445467787137,CASE
LNCAPCLONEFGC,3.894138688199671,2.8589756142920195,7.7403429543685265,8.189701035181077,5.83084263491992,7.248770948159739,3.976625491626191,3.7734689279051943,2.532815644108173,0.2630344058337938,3.528487971862393,1.0855217780030857,6.5230449557891985,8.656222240080485,2.165546560931738,2.994838294884221,1.4658740297488413,5.754798444165299,1.4574124510006452,7.046182717099092,2.522725368593217,5.775732271222852,4.641995516808361,2.4160082173705657,7.333632441868903,8.08483495652916,8.71806702869857,2.9860207892071498,8.292459683138576,3.281592282561165,1.25032335408424,5.916340148383791,3.530861476715084,2.175161649808459,3.4267120326597618,1.6202512507242954,2.1024181820840355,1.3248106034204836,3.097610796626422,4.236237477335295,2.37202342389142,2.9061209529970995,7.793319967501697,3.426264754702098,0.48198774320347076,3.7070829917717063,3.3708617400852847,4.512226886513957,2.937972060222299,3.2421451608495793,3.3312752671466153,3.426264754702098,CNTR
HT115,1.95769177138088,2.177917792195843,6.737821940144173,7.405637880438473,4.839371777738597,6.81386668172347,1.3609661936821185,4.173127433480656,3.280510968854256,1.6246858105253985,1.197865391353738,1.144046369616707,4.866358526546134,7.643327104588186,2.61973312340001,3.294043030124928,2.0759275114328277,5.359778838463413,2.661504055594149,7.460097481838777,2.668774700331932,4.22374052929,5.569315551222629,1.1069152039165118,5.1425495861342005,3.411426245726465,8.280278963887689,3.407741198918609,8.731726322715781,3.5706364048482775,2.2087143851985753,6.1238257987103975,0.5260688116675876,2.2019189505967,3.083497056194225,1.3641721839812098,2.5356975128653643,1.7990873060740036,2.766065051474954,4.6935798817234335,2.626828475531385,2.9022665690830713,5.623724752000279,2.1210154009613658,4.219813877234672,2.271276259175926,4.25067740130403,4.83035674741922,1.4594316186372973,3.4810405561182205,1.1866590172021136,3.280510968854256,CNTR
HCT15,1.2826177214813486,4.24069594421251,7.955727391586069,8.618250893388293,5.935587431666937,7.2547976781600605,3.2940430301249277,4.198101209324823,3.886842753560188,0.6040713236688608,0.6574875729565451,3.7209819710781673,6.220974792435944,7.566333160604265,3.1061655572169276,3.4344852615070662,2.1243281350022016,6.020294762217848,3.3882955280491918,8.508101774716907,2.991761173141686,4.889988821436839,6.3732808599952095,1.8624132414428327,3.814892172851275,0.8836208162856715,8.91718109996475,3.8308637567517576,8.059263332299277,3.211012193485512,2.9635714685342083,6.188864324884342,1.8413022539809418,1.0426443374084937,3.4922804982113043,2.7290088703378634,3.30555367757181,2.4091646132819724,4.034963989749303,4.964398632203184,3.550900664647523,3.9390384696321226,6.267749800151882,4.1034976397033365,3.013164459198448,2.801676029253587,4.146288637175074,5.265286857565172,2.619804249933457,4.175205208783747,2.548436624696042,3.814892172851275,CASE
WM2664,1.403376806687082,2.4703199347800333,7.14700135572489,8.190343242955398,6.163263899525644,6.05997530477902,4.183486514459391,3.7355221772965375,3.254291686322218,2.933572638261024,4.517947534442231,3.3183168413349833,5.611434712082347,7.4497539411906235,2.6297275132739406,3.6047491226199653,2.8932128402568384,6.014838788567668,3.4850304279258495,7.454936694436469,2.2002392790978975,4.3410648334907,4.854272763452554,2.184890597335074,4.655542648669824,4.292045492492862,8.850218098304726,3.33199177823206,8.235990266410804,4.318833288464496,2.765534746362977,6.377916983536214,1.5277376320282063,1.6139601974156241,3.0116745333809183,2.483585480346074,2.7438534518884916,2.251971510599936,2.8733210629148167,4.819838463230013,3.6028844087184186,2.5543432656627645,6.803024023207739,3.3734162108451833,0.6476982560691188,2.4402878208404197,2.3294824310256357,5.106850796450224,2.644625422019496,3.731400498562429,2.1634987322828794,3.4850304279258495,CNTR
8305C,3.3640120535586147,4.890933021705543,7.597034498128526,9.500071705649388,6.9444094854551,7.166190984804316,2.582900034264264,3.4594316186372973,3.302319050948834,3.9942402798690444,3.7266495974639406,6.45945503882124,6.618488829840085,7.928469026199721,3.679608049045762,3.605934505078369,1.3716660823393274,6.901128360776979,2.4011683403610258,8.166884877380516,3.011376363484044,4.606442228131607,6.304409634242387,3.42192239857035,4.651147389168476,6.380677507222885,9.450885438195693,3.584103497992064,8.199255178819746,3.4918530963296748,2.6761723721971564,7.239523520112867,1.2560042037662649,0.016950068929937386,4.418302408096339,2.572543241467088,2.6706461337803256,2.513911786023294,2.4276061727818994,5.5109619192773796,3.605652359488341,3.1702455647234644,7.762747441953151,4.3471931837109,4.43095427138573,3.333423733725192,3.91707366287822,6.527320607877047,2.1900880407620185,3.6217588567097327,2.7054250390427272,3.7266495974639406,CASE
